card_id,card_code,card_rarity,card_type,card_image,card_art_variant,card_name,card_color,card_expansion,card_power,card_cost,card_counter,card_effect,card_trigger,card_banned
OP06-024-0,OP06-024,UC,Fish-Man;New Fish-Man Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-024.png?250502,0,Ikaros Much,Green,OP06,6000.0,5,1000.0,"[On Play] If your Leader has the {New Fish-Man Pirates} type, play up to 1 {Fish-Man} type Character card with a cost of 4 or less from your hand. Then, add 1 card from the top of your Life cards to your hand.",,0
OP06-025-0,OP06-025,R,Merfolk,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-025.png?250502,0,Camie,Green,OP06,2000.0,1,1000.0,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 {Fish-Man} or {Merfolk} type card other than [Camie] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,0
OP06-025-1,OP06-025,R,Merfolk,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-025_p1.png?250502,1,Camie (Parallel),Green,OP06,2000.0,1,1000.0,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 {Fish-Man} or {Merfolk} type card other than [Camie] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,0
OP06-026-0,OP06-026,C,Frost Moon Village,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-026.png?250502,0,Koushirou,Green,OP06,,3,1000.0,"[On Play] Set up to 1 of your <Slash> attribute Characters with a cost of 4 or less as active. Then, you cannot attack a Leader during this turn.",,0
OP06-027-0,OP06-027,C,Gyro Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-027.png?250502,0,Gyro,Green,OP06,2000.0,1,1000.0,[On K.O.] Rest up to 1 of your opponent's Characters with a cost of 3 or less.,,0
OP06-028-0,OP06-028,C,Fish-Man;New Fish-Man Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-028.png?250502,0,Zeo,Green,OP06,3000.0,2,2000.0,"[DON!! x1] [When Attacking] If your Leader has the {New Fish-Man Pirates} type, set up to 1 of your DON!! cards as active and this Character gains +1000 power during this turn. Then, add 1 card from the top of your Life cards to your hand.",,0
OP06-029-0,OP06-029,UC,Fish-Man;New Fish-Man Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-029.png?250502,0,Daruma,Green,OP06,4000.0,3,1000.0,"[DON!! x1] [When Attacking] [Once Per Turn] If your Leader has the {New Fish-Man Pirates} type, set this Character as active and this Character gains +1000 power during this turn. Then, add 1 card from the top of your Life cards to your hand.",,0
OP06-030-0,OP06-030,C,Fish-Man;New Fish-Man Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-030.png?250502,0,Dosun,Green,OP06,4000.0,3,1000.0,"[When Attacking] If your Leader has the {New Fish-Man Pirates} type, this Character cannot be K.O.'d in battle and gains +2000 power until the start of your next turn. Then, add 1 card from the top of your Life cards to your hand.",,0
OP06-031-0,OP06-031,UC,Fish-Man;Former Arlong Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-031.png?250502,0,Hatchan,Green,OP06,5000.0,4,1000.0,-,[Trigger] Play up to 1 {Fish-Man} or {Merfolk} type Character card with a cost of 3 or less from your hand.,0
OP06-032-0,OP06-032,C,Fish-Man;New Fish-Man Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-032.png?250502,0,Hammond,Green,OP06,2000.0,2,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,0
OP06-033-0,OP06-033,R,Fish-Man;Flying Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-033.png?250502,0,Vander Decken IX,Green,OP06,2000.0,2,1000.0,[On Play] You may trash 1 {Fish-Man} type card from your hand or 1 [The Ark Noah] from your hand or field: K.O. up to 1 of your opponent's rested Characters.,,0
OP06-034-0,OP06-034,UC,Fish-Man,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-034.png?250502,0,Hyouzou,Green,OP06,6000.0,4,,"[Activate: Main] [Once Per Turn] Rest up to 1 of your opponent's Characters with a cost of 4 or less and this Character gains +1000 power during this turn. Then, add 1 card from the top of your Life cards to your hand.",,0
OP06-035-1,OP06-035,SR,Fish-Man;New Fish-Man Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-035_p1.png?250502,1,Hody Jones (Parallel),Green,OP06,8000.0,7,,"[Rush] (This card can attack on the turn in which it is played.)[On Play] Rest up to a total of 2 of your opponent's Characters or DON!! cards. Then, add 1 card from the top of your Life cards to your hand.",,0
OP06-037-0,OP06-037,C,Fish-Man;Flying Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-037.png?250502,0,Wadatsumi,Green,OP06,8000.0,6,1000.0,-,,0
OP06-039-0,OP06-039,R,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-039.png?250502,0,You Ain't Even Worth Killing Time!!,Green,OP06,,4,,[Main] Choose one:• Rest up to 1 of your opponent's Characters with a cost of 6 or less.• K.O. up to 1 of your opponent's rested Characters with a cost of 6 or less.,[Trigger] Activate this card's [Main] effect.,0
OP06-040-0,OP06-040,C,Fish-Man;New Fish-Man Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-040.png?250502,0,Shark Arrows,Green,OP06,,2,,[Main] K.O. up to 2 of your opponent's rested Characters with a cost of 3 or less.,[Trigger] Activate this card's [Main] effect.,0
OP06-041-0,OP06-041,C,Fish-Man Island,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-041.png?250502,0,The Ark Noah,Green,OP06,,6,,[On Play] Rest all of your opponent's Characters.,[Trigger] Play this card.,0
OP06-042-0,OP06-042,L,The Vinsmoke Family;GERMA 66,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-042.png?250502,0,Vinsmoke Reiju,Blue/Purple,OP06,5000.0,,,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, draw 1 card.",,0
OP06-042-1,OP06-042,L,The Vinsmoke Family;GERMA 66,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-042_p1.png?250502,1,Vinsmoke Reiju (Parallel),Blue/Purple,OP06,5000.0,,,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, draw 1 card.",,0
OP06-043-0,OP06-043,SR,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-043.png?250502,0,Aramaki,Blue,OP06,8000.0,8,,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[Activate: Main] [Once Per Turn] You may trash 1 card from your hand and place 1 Character with a cost of 2 or less at the bottom of the owner's deck: This Character gains +3000 power during this turn.",,0
OP06-043-1,OP06-043,SR,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-043_p1.png?250502,1,Aramaki (Parallel),Blue,OP06,8000.0,8,,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[Activate: Main] [Once Per Turn] You may trash 1 card from your hand and place 1 Character with a cost of 2 or less at the bottom of the owner's deck: This Character gains +3000 power during this turn.",,0
OP06-044-0,OP06-044,UC,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-044.png?250502,0,Gion,Blue,OP06,5000.0,4,2000.0,"[Your Turn] [Once Per Turn] When your opponent activates an Event, your opponent must place 1 card from their hand at the bottom of their deck.",,0
OP06-045-0,OP06-045,UC,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-045.png?250502,0,Kuzan,Blue,OP06,5000.0,3,,[On Play] Draw 2 cards and place 2 cards from your hand at the bottom of your deck in any order.,,0
OP06-046-0,OP06-046,UC,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-046.png?250502,0,Sakazuki,Blue,OP06,6000.0,5,,[On Play] Place up to 1 Character with a cost of 2 or less at the bottom of the owner's deck.,,0
OP06-047-0,OP06-047,R,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-047.png?250502,0,Charlotte Pudding,Blue,OP06,4000.0,4,1000.0,"[On Play] Your opponent returns all cards in their hand to their deck and shuffles their deck. Then, your opponent draws 5 cards.",,0
OP06-048-0,OP06-048,C,East Blue,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-048.png?250502,0,Zeff,Blue,OP06,3000.0,3,1000.0,"[Your Turn] When your opponent activates [Blocker] or an Event, if your Leader has the {East Blue} type, you may trash 4 cards from the top of your deck.",,0
OP06-049-0,OP06-049,C,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-049.png?250502,0,Sengoku,Blue,OP06,7000.0,5,1000.0,-,,0
OP06-050-0,OP06-050,R,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-050.png?250502,0,Tashigi,Blue,OP06,2000.0,1,1000.0,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Navy} type card other than [Tashigi] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,0
OP06-050-1,OP06-050,R,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-050_p1.png?250502,1,Tashigi (Parallel),Blue,OP06,2000.0,1,1000.0,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Navy} type card other than [Tashigi] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,0
OP06-051-0,OP06-051,R,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-051.png?250502,0,Tsuru,Blue,OP06,4000.0,5,2000.0,[On Play] You may trash 2 cards from your hand: Your opponent returns 1 of their Characters to the owner's hand.,,0
OP06-052-0,OP06-052,C,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-052.png?250502,0,Tokikake,Blue,OP06,3000.0,2,1000.0,"[DON!! x1] If you have 4 or less cards in your hand, this Character cannot be K.O.'d in battle.",,0
OP06-053-0,OP06-053,C,Giant;Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-053.png?250502,0,Jaguar.D.Saul,Blue,OP06,3000.0,2,1000.0,[On K.O.] Place up to 1 Character with a cost of 2 or less at the bottom of the owner's deck.,,0
OP06-054-0,OP06-054,UC,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-054.png?250502,0,Borsalino,Blue,OP06,4000.0,2,,"If you have 5 or less cards in your hand, this Character gains [Blocker].(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,0
OP06-055-0,OP06-055,C,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-055.png?250502,0,Monkey.D.Garp,Blue,OP06,7000.0,5,,"[DON!! x2] [When Attacking] If you have 4 or less cards in your hand, your opponent cannot activate [Blocker] during this battle.",,0
OP06-057-0,OP06-057,C,Dressrosa;Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-057.png?250502,0,But I Will Never Doubt a Woman's Tears!!!!,Blue,OP06,,1,,"[Main] Up to 1 of your Leader or Character cards gains +1000 power during this turn. Then, reveal 1 card from the top of your deck, play up to 1 Character card with a cost of 2, and place the rest at the top or bottom of your deck.",[Trigger] Play up to 1 Character card with a cost of 2 from your hand.,0
OP06-058-0,OP06-058,R,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-058.png?250502,0,Gravity Blade Raging Tiger,Blue,OP06,,7,,[Main] Place up to 2 Characters with a cost of 6 or less at the bottom of the owner's deck in any order.,[Trigger] Place up to 1 Character with a cost of 5 or less at the bottom of the owner's deck.,0
OP06-059-0,OP06-059,UC,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-059.png?250502,0,White Snake,Blue,OP06,,2,,"[Counter] Up to 1 of your Leader or Character cards gains +1000 power during this turn, and draw 1 card.",[Trigger] Look at 5 cards from the top of your deck and place them at the top or bottom of your deck in any order.,0
OP06-061-0,OP06-061,R,The Vinsmoke Family;GERMA 66,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-061.png?250502,0,Vinsmoke Ichiji,Purple,OP06,7000.0,7,,"[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, give up to 1 of your opponent's Characters −2000 power during this turn and this Character gains [Rush].(This card can attack on the turn in which it is played.)",,0
OP06-061-1,OP06-061,R,The Vinsmoke Family;GERMA 66,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-061_p1.png?250502,1,Vinsmoke Ichiji (Parallel),Purple,OP06,7000.0,7,,"[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, give up to 1 of your opponent's Characters −2000 power during this turn and this Character gains [Rush].(This card can attack on the turn in which it is played.)",,0
OP06-062-0,OP06-062,SR,The Vinsmoke Family;GERMA 66,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-062.png?250502,0,Vinsmoke Judge,Purple,OP06,8000.0,8,,[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.) You may trash 2 cards from your hand: Play up to 4 {GERMA 66} type Character cards with different card names and 4000 power or less from your trash.[Activate: Main] [Once Per Turn] DON!! −1: Rest up to 1 of your opponent's DON!! cards.,,0
OP06-062-1,OP06-062,SR,The Vinsmoke Family;GERMA 66,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-062_p1.png?250502,1,Vinsmoke Judge (Parallel),Purple,OP06,8000.0,8,,[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.) You may trash 2 cards from your hand: Play up to 4 {GERMA 66} type Character cards with different card names and 4000 power or less from your trash.[Activate: Main] [Once Per Turn] DON!! −1: Rest up to 1 of your opponent's DON!! cards.,,0
OP06-063-0,OP06-063,UC,The Vinsmoke Family;Kingdom of GERMA,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-063.png?250502,0,Vinsmoke Sora,Purple,OP06,,1,2000.0,"[On Play] You may trash 1 card from your hand: If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 {The Vinsmoke Family} type Character card with 4000 power or less from your trash to your hand.",,0
OP06-069-1,OP06-069,SR,The Vinsmoke Family;GERMA 66,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-069_p1.png?250502,1,Vinsmoke Reiju (Parallel),Purple,OP06,5000.0,4,1000.0,"[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field and you have 5 or less cards in your hand, draw 2 cards.",,0
OP06-070-0,OP06-070,C,FILM;Eldoraggo Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-070.png?250502,0,Eldoraggo,Purple,OP06,7000.0,5,1000.0,-,,0
OP06-071-0,OP06-071,UC,FILM;Grantesoro,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-071.png?250502,0,Gild Tesoro,Purple,OP06,6000.0,5,1000.0,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader has the {FILM} type, add up to 2 {FILM} type Character cards with a cost of 4 or less from your trash to your hand.",,0
OP06-072-0,OP06-072,C,Kingdom of GERMA,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-072.png?250502,0,Cosette,Purple,OP06,,1,1000.0,"If your Leader has the {GERMA 66} type and the number of DON!! cards on your field is at least 2 less than the number on your opponent's field, this Character gains [Blocker].(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,0
OP06-073-0,OP06-073,UC,FILM;Golden Lion Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-073.png?250502,0,Shiki,Purple,OP06,1000.0,2,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] If you have 8 or more DON!! cards on your field, draw 1 card and trash 1 card from your hand.",,0
OP06-074-0,OP06-074,R,FILM;Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-074.png?250502,0,Zephyr (Navy),Purple,OP06,7000.0,7,,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Negate the effect of up to 1 of your opponent's Characters during this turn. Then, if that Character has 5000 power or less, K.O. it.",,0
OP06-075-0,OP06-075,C,FILM;Crown Island,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-075.png?250502,0,Count Battler,Purple,OP06,3000.0,2,1000.0,[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Rest up to 2 of your opponent's Characters with a cost of 2 or less.,,0
OP06-076-0,OP06-076,UC,Supernovas;Kid Pirates;SMILE,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-076.png?250502,0,Hitokiri Kamazo,Purple,OP06,5000.0,4,2000.0,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, K.O. up to 1 of your opponent's Characters with a cost of 2 or less.",,0
OP06-077-0,OP06-077,R,The Vinsmoke Family;GERMA 66,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-077.png?250502,0,Black Bug,Purple,OP06,,4,,"[Main] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field,  place up to 1 of your opponent's Characters with a cost of 5 or less at the bottom of the owner's deck.",[Trigger] Place up to 1 of your opponent's Characters with a cost of 4 or less at the bottom of the owner's deck.,0
OP06-078-0,OP06-078,UC,The Vinsmoke Family;GERMA 66,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-078.png?250502,0,GERMA 66,Purple,OP06,,1,,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 card with a type including ""GERMA"" other than [GERMA 66] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[Trigger] Draw 1 card.,0
OP06-080-0,OP06-080,L,The Seven Warlords of the Sea;Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-080.png?250502,0,Gecko Moria,Black,OP06,5000.0,,,[DON!! x1] [When Attacking] ➁ (You may rest the specified number of DON!! cards in your cost area.) You may trash 1 card from your hand: Trash 2 cards from the top of your deck and play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash.,,0
OP06-080-1,OP06-080,L,The Seven Warlords of the Sea;Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-080_p1.png?250502,1,Gecko Moria (Parallel),Black,OP06,5000.0,,,[DON!! x1] [When Attacking] ➁ (You may rest the specified number of DON!! cards in your cost area.) You may trash 1 card from your hand: Trash 2 cards from the top of your deck and play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash.,,0
OP06-081-0,OP06-081,R,Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-081.png?250502,0,Absalom,Black,OP06,5000.0,4,1000.0,[On Play] You may return 2 cards from your trash to the bottom of your deck in any order: K.O. up to 1 Character with a cost of 2 or less.,,0
OP06-081-1,OP06-081,R,Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-081_p1.png?250502,1,Absalom (Parallel),Black,OP06,5000.0,4,1000.0,[On Play] You may return 2 cards from your trash to the bottom of your deck in any order: K.O. up to 1 Character with a cost of 2 or less.,,0
OP06-082-0,OP06-082,C,Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-082.png?250502,0,Inuppe,Black,OP06,3000.0,2,1000.0,"[On Play]/[On K.O.] If your Leader has the {Thriller Bark Pirates} type, draw 2 cards and trash 2 cards from your hand.",,0
OP06-083-0,OP06-083,UC,Giant;Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-083.png?250502,0,Oars,Black,OP06,7000.0,4,,This Character cannot attack.[Activate: Main] You may K.O. 1 of your {Thriller Bark Pirates} type Characters: This Character's effect is negated during this turn.,,0
OP06-084-0,OP06-084,C,Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-084.png?250502,0,Jigoro of the Wind,Black,OP06,3000.0,2,1000.0,[On K.O.] Up to 1 of your Leader or Character cards gains +1000 power during this turn.,,0
OP06-085-0,OP06-085,UC,Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-085.png?250502,0,Kumacy,Black,OP06,3000.0,2,1000.0,[DON!! x2] [Your Turn] This Character gains +1000 power for every 5 cards in your trash.,,0
OP06-086-1,OP06-086,SR,The Seven Warlords of the Sea;Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-086_p1.png?250502,1,Gecko Moria (Parallel),Black,OP06,9000.0,8,,[On Play] Choose up to 1 Character card with a cost of 4 or less and up to 1 Character card with a cost of 2 or less from your trash. Play 1 card and play the other card rested.,,1
OP06-087-0,OP06-087,C,Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-087.png?250502,0,Cerberus,Black,OP06,2000.0,2,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,0
OP06-088-0,OP06-088,UC,Dressrosa;Happosui Army,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-088.png?250502,0,Sai,Black,OP06,4000.0,3,1000.0,"If your Leader has the {Dressrosa} type and is active, this Character gains +2000 power.",,0
OP06-089-0,OP06-089,C,Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-089.png?250502,0,Taralan,Black,OP06,3000.0,2,1000.0,[On Play]/[On K.O.] Trash 3 cards from the top of your deck.,,0
OP06-090-0,OP06-090,R,Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-090.png?250502,0,Dr. Hogback,Black,OP06,5000.0,4,1000.0,[On Play] You may return 2 cards from your trash to the bottom of your deck in any order: Add up to 1 {Thriller Bark Pirates} type card other than [Dr. Hogback] from your trash to your hand.,,0
OP06-092-0,OP06-092,R,Former Rumbar Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-092.png?250502,0,Brook,Black,OP06,6000.0,6,,[On Play] Choose one:• Trash up to 1 of your opponent's Characters with a cost of 4 or less.• Your opponent places 3 cards from their trash at the bottom of their deck in any order.,,0
OP06-093-0,OP06-093,SR,Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-093.png?250502,0,Perona,Black,OP06,5000.0,4,2000.0,"[On Play] If your opponent has 5 or more cards in their hand, choose one:• Your opponent trashes 1 card from their hand.• Give up to 1 of your opponent's Characters −3 cost during this turn.",,0
OP06-093-1,OP06-093,SR,Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-093_p1.png?250502,1,Perona (Parallel),Black,OP06,5000.0,4,2000.0,"[On Play] If your opponent has 5 or more cards in their hand, choose one:• Your opponent trashes 1 card from their hand.• Give up to 1 of your opponent's Characters −3 cost during this turn.",,0
OP06-094-0,OP06-094,C,Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-094.png?250502,0,Lola,Black,OP06,6000.0,4,1000.0,-,,0
OP06-095-0,OP06-095,UC,The Seven Warlords of the Sea;Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-095.png?250502,0,Shadows Asgard,Black,OP06,,2,,"[Main]/[Counter] Your Leader gains +1000 power during this turn. Then, you may K.O. any number of your {Thriller Bark Pirates} type Characters with a cost of 2 or less. Your Leader gains an additional +1000 power during this turn for every Character K.O.'d.",[Trigger] Draw 2 cards and trash 1 card from your hand.,0
OP06-096-0,OP06-096,C,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-096.png?250502,0,...Nothing...at All!!!,Black,OP06,,3,,[Counter] You may add 1 card from the top of your Life cards to your hand: Your Characters with a cost of 7 or less cannot be K.O.'d in battle during this turn.,[Trigger] Activate this card's [Counter] effect.,0
OP06-097-0,OP06-097,R,Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-097.png?250502,0,Negative Hollow,Black,OP06,,2,,[Main] Trash 1 card from your opponent's hand.,[Trigger] Activate this card's [Main] effect.,0
OP06-098-0,OP06-098,C,Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-098.png?250502,0,Thriller Bark,Black,OP06,,1,,"[Activate: Main] ➀ (You may rest the specified number of DON!! cards in your cost area.) You may rest this Stage: If your Leader has the {Thriller Bark Pirates} type, play up to 1 {Thriller Bark Pirates} type Character card with a cost of 2 or less from your trash rested.",,0
OP06-099-0,OP06-099,C,Sky Island,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-099.png?250502,0,Aisa,Yellow,OP06,,1,2000.0,[On Play] Look at up to 1 card from the top of your or your opponent's Life cards and place it at the top or bottom of the Life cards.,,0
OP06-101-0,OP06-101,R,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-101.png?250502,0,O-Nami,Yellow,OP06,3000.0,2,1000.0,"[On Play] Up to 1 of your Leader or Character cards gains [Banish] during this turn.(When this card deals damage, the target card is trashed without activating its Trigger.)",[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,0
OP06-101-1,OP06-101,R,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-101_p1.png?250502,1,O-Nami (Parallel),Yellow,OP06,3000.0,2,1000.0,"[On Play] Up to 1 of your Leader or Character cards gains [Banish] during this turn.(When this card deals damage, the target card is trashed without activating its Trigger.)",[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,0
OP06-102-0,OP06-102,C,Sky Island;Shandian Warrior,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-102.png?250502,0,Kamakiri,Yellow,OP06,4000.0,3,1000.0,[Activate: Main] [Once Per Turn] You may place 1 Stage with a cost of 1 at the bottom of the owner's deck: K.O. up to 1 of your opponent's Characters with a cost of 2 or less.,"[Trigger] If you have 2 or less Life cards, play this card.",0
OP06-103-0,OP06-103,C,Fish-Man;Land of Wano;The Akazaya Nine,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-103.png?250502,0,Kawamatsu,Yellow,OP06,5000.0,3,,[When Attacking] You may trash 2 cards from your hand: Add up to 1 of your Characters with 0 power to the top or bottom of the owner's Life cards face-up.,"[Trigger] If your opponent has 3 or less Life cards, play this card.",0
OP06-104-0,OP06-104,R,Land of Wano;The Akazaya Nine,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-104.png?250502,0,Kikunojo,Yellow,OP06,6000.0,4,,"[On K.O.] If your opponent has 3 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards.","[Trigger] If your opponent has 3 or less Life cards, play this card.",0
OP06-105-0,OP06-105,C,Sky Island;Shandian Warrior,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-105.png?250502,0,Genbo,Yellow,OP06,5000.0,3,1000.0,-,,0
OP06-106-1,OP06-106,SR,Land of Wano;Kouzuki Clan,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-106_p1.png?250502,1,Kouzuki Hiyori (Parallel),Yellow,OP06,,2,2000.0,[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: Add up to 1 card from your hand to the top of your Life cards.,,0
OP06-107-0,OP06-107,SR,Land of Wano;Kouzuki Clan,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-107.png?250502,0,Kouzuki Momonosuke,Yellow,OP06,6000.0,5,,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Add up to 1 of your {Land of Wano} type Characters other than [Kouzuki Momonosuke] to the top or bottom of the owner's Life cards face-up.",,0
OP06-107-1,OP06-107,SR,Land of Wano;Kouzuki Clan,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-107_p1.png?250502,1,Kouzuki Momonosuke (Parallel),Yellow,OP06,6000.0,5,,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Add up to 1 of your {Land of Wano} type Characters other than [Kouzuki Momonosuke] to the top or bottom of the owner's Life cards face-up.",,0
OP06-108-0,OP06-108,C,Land of Wano;Kouzuki Clan,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-108.png?250502,0,Tenguyama Hitetsu,Yellow,OP06,2000.0,1,1000.0,-,[Trigger] Up to 1 of your {Land of Wano} type Leader or Character cards gains +2000 power during this turn.,0
